id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.52171E+17,Private room in Townhouse near rapid transit,93824847,Trevor,,River Heights - Fort Garry,49.83753,-97.16264,Private room,60,1,1,2022-07-15,0.19,2,0,1,
6.52994E+17,2BR Unit In Brand New ApartHOTEL,407705150,Suite Stay,,Fort Rouge - East Fort Garry,49.87904,-97.14288,Entire home/apt,93,2,27,2022-11-22,4.82,5,365,27,
6.53533E+17,Your home away from home awaits.,465202795,J.C,,St. James,49.87727,-97.23842,Entire home/apt,140,1,12,2022-10-09,2.14,1,15,12,
6.53838E+17,A stylist Two-Bedroom Basement + Private Entrance,465288428,Saheed,,Transcona,49.9055818,-97.0550149,Entire home/apt,105,1,17,2022-12-06,3.17,2,361,17,
6.53848E+17,🌸🌺Modern Luxury 2 bed sleeps 6 wifi laundry🔵🔴,458228220,Alix And Jules,,Daniel McIntyre,49.89304,-97.14593,Entire home/apt,125,1,17,2022-11-25,2.97,14,361,17,
6.53883E+17,🔴🟣3 bedroom sleeps 6 walk to HSC central location🌺,453073959,Mur,,Daniel McIntyre,49.90235,-97.16356,Entire home/apt,108,2,2,2022-11-21,0.35,6,365,2,
6.53919E+17,Lovely 1-bedroom condo in the heart of Winnipeg,465303687,Ben,,Daniel McIntyre,49.89349,-97.14587,Entire home/apt,91,2,24,2022-12-05,4.29,1,17,24,
6.5424E+17,Beautiful large 1 Bedroom suite in St. Boniface.,465375673,Lee,,St. Boniface,49.89657,-97.11534,Entire home/apt,90,2,22,2022-12-11,4.13,1,191,22,
6.54359E+17,Cozy 1-Bedroom Basement Suite w/ Private Backyard,465414163,Michelle,,Mynarski,49.9333434,-97.1472413,Entire home/apt,51,2,28,2022-12-06,5.53,1,350,28,
6.54528E+17,Cheerful 1 bedroom  basement  with its own bath,465435507,Oluwayomi,,North Kildonan,49.942061,-97.0813864,Private room,45,3,0,,,1,350,0,
6.55714E+17,"4 bedroom 
2400 sq/ft house",405215517,Arsh,,Old Kildonan,49.9654,-97.17984,Entire home/apt,263,5,0,,,1,75,0,
6.55723E+17,Unit 8 free wifi 3mins walk to UofW Rooming house,176573760,Nikhil,,Fort Rouge - East Fort Garry,49.8859,-97.15315,Private room,69,1,1,2022-09-06,0.29,3,336,1,
6.56425E+17,Riveting Riverview|3BEDS•Pet Friendly•Central,35288016,Sadaf,,Fort Rouge - East Fort Garry,49.86737,-97.12516,Entire home/apt,114,30,14,2022-09-25,2.59,3,361,14,
6.56617E+17,"Comfy, Cozy, Quiet, One Bedroom Condo",181897112,Boyd,,River Heights - Fort Garry,49.8508,-97.20568,Entire home/apt,75,2,15,2022-11-30,2.8,1,86,15,
6.57206E+17,Cozy Private Room in Winnipeg,466050732,Princess,,Daniel McIntyre,49.89999,-97.16429,Private room,45,1,9,2022-09-09,1.66,9,358,9,
6.57222E+17,Bright + airy loft in Downtown w free parking,398896741,Hillery,,Point Douglas,49.89796,-97.14067,Entire home/apt,71,2,5,2022-12-14,4.41,1,220,5,
6.57252E+17,🌺🟣Gorgeous 2 bed downtown 15th floor king bed🌸🔴,458228220,Alix And Jules,,Daniel McIntyre,49.89438,-97.14423,Entire home/apt,132,1,15,2022-11-26,2.65,14,359,15,
6.57342E+17,"Cute and Cozy home, 5 minutes from downtown",90150257,Sihaam And Said,,Elmwood - East Kildonan,49.91501,-97.11301,Entire home/apt,90,2,27,2022-12-11,4.76,1,347,27,
6.58644E+17,"Lovely 2-bedroom, 2-storey loft with large patio",466392024,Brett,,Daniel McIntyre,49.88848,-97.17125,Entire home/apt,140,2,1,2022-10-27,0.59,1,229,1,
6.58768E+17,1 BDR | Beige & Cozy| 12 | Osborne Village,41109580,Ritz,,Fort Rouge - East Fort Garry,49.8795,-97.14012,Entire home/apt,85,1,18,2022-12-05,3.65,5,358,18,
6.58951E+17,1 bedroom available at home in winnipeg.,109017770,Jyoti,,Old Kildonan,49.94975,-97.1717,Private room,39,5,1,2022-10-10,0.44,1,364,1,
6.5963E+17,"Entire Suite - 2 Bedrooms, 1 King and 1 Queen Bed",36125863,Paul,,Transcona,49.89577,-97.02485,Entire home/apt,130,3,11,2022-12-04,2,3,354,11,
6.60304E+17,Unit3 free wifi 3mins walk to UofW Rooming house,176573760,Nikhil,,Fort Rouge - East Fort Garry,49.88754,-97.15451,Private room,54,1,3,2022-10-10,0.62,3,329,3,
6.6034E+17,Brand New Modern 2 Bedroom Condo in the West End,244962690,Jon,,Daniel McIntyre,49.89616,-97.16726,Entire home/apt,92,2,34,2022-11-30,7.39,1,16,34,
6.60844E+17,Private room in Townhouse near rapid transit,93824847,Trevor,,River Heights - Fort Garry,49.83779,-97.16126,Private room,50,1,2,2022-09-02,0.41,2,0,2,
6.61125E+17,Cozy bedroom suite located on South Winnipeg.,404190157,Osama,,Waverley West,49.8089,-97.15854,Private room,49,3,1,2022-07-07,0.18,1,365,1,
6.61699E+17,Lovely Private Bedroom,446928732,Gurkirat,,Old Kildonan,49.9667,-97.16358,Private room,65,1,5,2022-10-24,0.93,1,365,5,
6.62105E+17,Modern Cozy Room near HSC Downtown Winnipeg,466050732,Princess,,Daniel McIntyre,49.89964,-97.1633,Private room,45,1,6,2022-11-30,1.1,9,357,6,
6.62942E+17,⭐️Sleek View|2-BDRM 18 Floor|King Bed|Jets Arena⭐️,185100371,E.Q,,Fort Rouge - East Fort Garry,49.89262,-97.14429,Entire home/apt,96,2,17,2022-12-04,3.25,6,343,17,
6.63148E+17,WELCOME TO YOUR HOME AWAY FROM HOME!,132480844,Lorraine,,North Kildonan,49.93805,-97.09122,Private room,59,5,8,2022-11-08,1.74,1,365,8,
6.63317E+17,Lovely Private Room near HSC,466050732,Princess,,Daniel McIntyre,49.89966,-97.16323,Private room,45,1,9,2022-10-03,1.67,9,358,9,
6.63711E+17,Character 1-bedroom with patio in Central Wpg,89719741,Noah,,Fort Rouge - East Fort Garry,49.8885165,-97.1545272,Entire home/apt,60,2,8,2022-12-12,1.74,1,22,8,
6.64713E+17,Lovely private 1 room in a 2 bedroom Unit.,467893211,Maga,,Fort Rouge - East Fort Garry,49.88606,-97.14103,Private room,35,3,10,2022-11-28,2.07,1,348,10,
6.65157E+17,(1) Beautiful Home | 5 Bdr | Wolseley (91),114498849,Nest Host,,Daniel McIntyre,49.88103,-97.16545,Entire home/apt,167,2,8,2022-11-20,1.92,82,361,8,
6.65163E+17,(91) Cute Studio | Wolseley | Close to Airport (#2),114498849,Nest Host,,Daniel McIntyre,49.87981,-97.16531,Entire home/apt,72,5,3,2022-11-06,0.73,82,365,3,
6.6526E+17,St Bonifacè | Central | King Bed | Parking |,172264161,Myrwyn,,St. Boniface,49.8707444,-97.08132952,Entire home/apt,41,3,11,2022-11-27,2.34,1,150,11,
6.65314E+17,Sleek Modern  2 bedroom home with Gym & parking,352383727,Ivy,,Point Douglas,49.90183,-97.15033,Private room,84,3,13,2022-11-19,2.57,1,362,13,
6.65385E+17,Cozy and Exquisite1 Bedroom Basement Space,462789524,Ajibola,,St. Norbert - Seine River,49.80822,-97.07411,Private room,70,2,0,,,3,365,0,
6.65389E+17,Brand new house! 3 king beds 2.5 baths!,36125863,Paul,,St. James,49.87896,-97.22134,Entire home/apt,147,3,19,2022-12-04,3.85,3,190,19,
6.6541E+17,"Brand new build, entire suite! 2 queen beds",36125863,Paul,,St. James,49.87885,-97.22027,Entire home/apt,89,3,12,2022-11-25,3.6,3,355,12,
6.6543E+17,Exquisite and Cozy 1 Bedroom Basement Space,462789524,Ajibola,,St. Norbert - Seine River,49.8084,-97.07266,Private room,70,2,0,,,3,365,0,
6.67448E+17,Modern Bridgewater 2 Bedroom Condo,458645860,Anita,,Waverley West,49.79215,-97.1953,Entire home/apt,80,2,0,,,1,349,0,
6.67495E+17,3 Bedroom Hidden Gem in Historical Scotia Heights,86138438,Dominique,,Mynarski,49.92394,-97.12309,Entire home/apt,153,3,0,,,15,260,0,
6.67675E+17,"2 Bedrooms, Hot Tub, Sauna, Gym - Total Wellness",130241132,Naureen And Rafiq,,Waverley West,49.80384321,-97.16169292,Entire home/apt,137,2,12,2022-11-22,3.53,2,133,12,
6.68052E+17,🌺🌸Gorgeous 2 bed south Winnipeg parking laundry🔴🔵,453073959,Mur,,Waverley West,49.79141,-97.19719,Entire home/apt,125,2,2,2022-07-27,0.41,6,349,2,
6.68115E+17,Cozy 2 br apt with free parking in St Boniface,54783332,Alberto,,St. Boniface,49.88157,-97.12287,Entire home/apt,91,3,3,2022-10-03,0.64,56,354,3,
6.68741E+17,"Quiet ,clean basement ,friendly host,BBQ grill,",468886036,Marsela,,Elmwood - East Kildonan,49.91237,-97.11037,Private room,80,1,0,,,1,365,0,
6.68769E+17,Lovely 2-Bedroom Main Floor Condo with Fireplace,232278578,Audrey,,River Heights - Fort Garry,49.8232135,-97.146814,Entire home/apt,115,1,2,2022-11-03,1.09,1,32,2,
6.689E+17,Bright and spacious beauty in Crescentwood,404786703,Bambilyn,,Fort Rouge - East Fort Garry,49.86808,-97.15131,Entire home/apt,175,1,9,2022-11-16,2.16,3,320,9,
6.68965E+17,Cozy Loft Style Condo - 1 Bedroom + 24/ Parking,74203278,Roam,,Point Douglas,49.89721,-97.1358,Entire home/apt,109,28,4,2022-11-09,1.04,40,364,4,
6.68965E+17,Modern 2 Bed 2 Bath Loft+24/7 Underground Parking!,74203278,Roam,,Fort Rouge - East Fort Garry,49.88852,-97.15461,Entire home/apt,89,4,5,2022-11-20,0.97,40,278,5,
6.69106E+17,配备室内壁炉、中央音响、舒适大床的一室一厅一全卫70平米豪华半地下室,437598755,Asher,,Waverley West,49.79615,-97.20527,Private room,80,2,4,2022-11-21,1.58,1,251,4,
6.6956E+17,Home Away from Home In-suit,199538184,Olamilekan,,St. Norbert - Seine River,49.79757,-97.10393,Private room,60,2,0,,,4,365,0,
6.7106E+17,Home in South Pointe,374000554,Syed Amir Abbas,,Waverley West,49.77484,-97.17654,Entire home/apt,86,1,29,2022-12-14,7.77,1,321,29,
6.71173E+17,"downtown,winnipeg,stay’s",469127367,Terry,,Daniel McIntyre,49.88978,-97.16417,Entire home/apt,100,2,4,2022-10-22,1.24,1,349,4,
6.71899E+17,101Near Mitt&UM/Spacious Private Room/For Learning,469710185,Maggie,,Waverley West,49.79709,-97.19272,Private room,42,1,19,2022-10-26,3.85,4,314,19,
6.71983E+17,202 Near Mitt & UM/Guest Room/Comfy bed/2nd floor,469710185,Maggie,,Waverley West,49.79712,-97.19383,Private room,51,1,23,2022-12-07,4.83,4,359,23,
6.71991E+17,201 Near Mitt & UM/Super Modern Sun Room/2nd floor,469710185,Maggie,,Waverley West,49.79634,-97.19234,Private room,51,1,26,2022-12-08,5.65,4,364,26,
6.72021E+17,2 Bedroom Suite in Historical Scotia Heights,86138438,Dominique,,Mynarski,49.92437,-97.12299,Entire home/apt,91,5,1,2022-08-27,0.27,15,126,1,
6.72502E+17,Cheerfull 3 Bedrooms with Patio,141337212,Balbir Singh,,St. James,49.88131,-97.21365,Entire home/apt,250,3,1,2022-08-28,0.27,1,180,1,
6.72579E+17,Exquisite Heritage Experience w/themed bedrooms,460606591,Phillip,,Fort Rouge - East Fort Garry,49.87594,-97.15387,Entire home/apt,179,7,2,2022-08-31,0.46,5,37,2,
6.72729E+17,Newly built House - One bedroom suite  suite,444767768,Bhawna,,St. Vital,49.8232369,-97.0278748,Entire home/apt,105,2,4,2022-11-10,0.87,1,330,4,
6.73082E+17,Private 2 bed suite in this lovely St B duplex ❤,181354289,Dylan,,St. Boniface,49.88086371,-97.12181345,Entire home/apt,103,1,0,,,1,259,0,
6.73298E+17,cozy and simple 1-Bedroom place,470053050,Cromwell,,Point Douglas,49.90247,-97.1616,Private room,35,1,5,2022-10-30,1.36,2,355,5,
6.733E+17,Adorable 1-bedroom place,470053050,Cromwell,,Daniel McIntyre,49.89825,-97.15981,Private room,40,1,6,2022-10-30,1.28,2,318,6,
6.73889E+17,Modern 1-bedroom house-style condo near everything,446778392,Dani,,Waverley West,49.79118,-97.19694,Entire home/apt,86,1,15,2022-12-15,4.33,1,262,15,
6.74041E+17,102 Near Mitt & UM/Romantic Private Room/Comfy bed,469710185,Maggie,,Waverley West,49.79595,-97.19338,Private room,40,1,27,2022-12-11,5.7,4,354,27,
6.74108E+17,Modern Fully Equipped 2 Bedroom Basement Suite,470276269,Atinuke,,St. Vital,49.83826,-97.0421999,Entire home/apt,85,1,26,2022-12-08,5.65,3,365,26,
6.74799E+17,Simple private basement suite in River Heights,470467633,Tara,,River Heights - Fort Garry,49.861054,-97.1917654,Entire home/apt,63,2,4,2022-09-27,0.93,1,80,4,
6.75322E+17,A one bedroom with a view of the Brooklyn Bridge,95776055,Curtis,,Fort Rouge - East Fort Garry,49.86602,-97.13536,Entire home/apt,86,1,14,2022-11-20,3.53,19,346,14,
6.756E+17,Insta worthy 2-BR home Free Parking/Netflix/WIFI,466349570,Akeem,,Mynarski,49.93581,-97.13262,Entire home/apt,108,2,11,2022-11-21,2.52,3,359,11,
6.75604E+17,Near Walmart Guest Bedroom,412908402,Tian,,Waverley West,49.81755,-97.20623,Private room,58,1,1,2022-09-02,0.28,5,365,1,
6.75611E+17,🌸Entire 2 bed suite w/ private entrance sleeps 6🔵🔴,453073959,Mur,,Waverley West,49.77758,-97.18035,Entire home/apt,96,1,4,2022-10-29,0.82,6,349,4,
6.7563E+17,Gorgeous 2-bd Basement suite -Free Parking/Netflix,466349570,Akeem,,Mynarski,49.93772,-97.13079,Entire home/apt,85,2,4,2022-11-17,1.01,3,361,4,
6.75632E+17,Stylish Luxe Home w/ Finished Basement & parking,466349570,Akeem,,Mynarski,49.93588,-97.13075,Entire home/apt,242,2,1,2022-09-05,0.29,3,359,1,
6.75933E+17,Modern & Stylish 3 Bedroom Townhouse,54783332,Alberto,,Waverley West,49.78151,-97.18861,Entire home/apt,119,5,2,2022-09-25,0.56,56,337,2,
6.75999E+17,"Modern, Minimalist, & Clean - Self-Contained Suite",54207218,Zachary,,Daniel McIntyre,49.883044,-97.1713178,Entire home/apt,90,1,20,2022-11-27,5.08,2,83,20,
6.7716E+17,Unit 7 free wifi 3mins walk to UofW Rooming house,176573760,Nikhil,,Fort Rouge - East Fort Garry,49.88634,-97.15299,Private room,69,1,1,2022-09-06,0.29,3,349,1,
6.77324E+17,Entire 2BDR Basement Suite - close to U of M,189116794,Ebele,,Waverley West,49.79739,-97.17372,Entire home/apt,90,2,6,2022-11-27,1.31,1,365,6,
6.77513E+17,"Romance ""Tupper House"" Heritage Mansion Experience",460606591,Phillip,,Fort Rouge - East Fort Garry,49.8744,-97.15484,Private room,62,1,0,,,5,52,0,
6.77594E+17,"Retro - ""Tupper House"" Heritage Mansion Experience",460606591,Phillip,,Fort Rouge - East Fort Garry,49.87449,-97.15375,Private room,62,1,2,2022-08-01,0.42,5,79,2,
6.78362E+17,A Cozy Bedroom in a Modern Basement,470276269,Atinuke,,St. Vital,49.83826,-97.0421999,Private room,60,1,2,2022-12-05,1.28,3,365,2,
6.78397E+17,A Private Room in a fully Equipped Basement,470276269,Atinuke,,St. Vital,49.83826,-97.0422,Private room,55,1,2,2022-11-24,1.3,3,365,2,
6.78434E+17,4-bedroom home in South Winnipeg with free parking,173098000,Hinan,,St. Norbert - Seine River,49.80451,-97.11829,Entire home/apt,260,2,7,2022-09-22,1.52,1,0,7,
6.7849E+17,"Large Cozy Apartment + Backyard, Parking",150596342,Daniel,,Transcona,49.90638,-97.00244,Entire home/apt,79,2,4,2022-11-21,2.5,1,76,4,
6.78493E+17,"Brand New 2-bedroom, free parking home in Winnipeg",471379735,Victor,,St. Vital,49.82293,-97.02963,Private room,80,1,11,2022-09-10,2.34,1,352,11,
6.78547E+17,New & Spacious 2BR home- Free Parking/Wifi/Netflix,166125558,April,,Point Douglas,49.91516,-97.17826,Entire home/apt,109,2,14,2022-12-12,2.94,3,356,14,
6.79704E+17,Modern 3BR unit on Jessie Ave with insuite laundry,54783332,Alberto,,Fort Rouge - East Fort Garry,49.87191,-97.14761,Entire home/apt,145,3,1,2022-10-05,0.41,56,342,1,
6.79776E+17,Bright 1 bedroom + den in Osborne Village,9260751,Manjari,,Fort Rouge - East Fort Garry,49.87852,-97.14156,Entire home/apt,96,3,1,2022-09-04,0.29,1,131,1,
6.79967E+17,<< Infinity-Peg >> luxurious Suite  2 Bdrm  2 Beds,105884901,Stas,,St. Norbert - Seine River,49.80401,-97.13044,Entire home/apt,220,3,2,2022-08-29,0.44,4,365,2,
6.81692E+17,Long term stay in shared cozy home,103035630,Yutta,,River Heights - Fort Garry,49.87584,-97.18511,Private room,80,90,0,,,1,358,0,
6.81988E+17,Corporate Stays | Stradbrook | Lovely Large Studio,38459934,Corporate Stays,,Fort Rouge - East Fort Garry,49.88004,-97.13629,Entire home/apt,160,20,0,,,46,88,0,
6.82713E+17,Cheerful 3bed/2bath near HSC/Downtown,466050732,Princess,,Daniel McIntyre,49.89981,-97.16372,Entire home/apt,90,1,1,2022-10-02,0.39,9,357,1,
6.83311E+17,Cheerful 3 bedrooms in amazing basement suite,314955795,Afeez,,Waverley West,49.7775187,-97.1804218,Entire home/apt,130,1,14,2022-12-07,3.5,1,365,14,
6.8338E+17,"❤️Lovely 1 Bedroom w/Gym, Balcony +UNDRGND parking",250960597,Chris & Courtney,,Charleswood - Tuxedo - Westwood,49.84517,-97.22467,Entire home/apt,116,20,2,2022-08-21,0.47,7,68,2,
6.83629E+17,Hidden Gem: stylish 5BDRM w/Brand New Spa Hot tub,208357013,Sylvie,,Elmwood - East Kildonan,49.90959,-97.10282,Entire home/apt,397,2,3,2022-10-24,0.73,3,350,3,
6.83863E+17,Beautiful 2BR basement in a quiet neighborhood,458280314,Olaitan,,St. Norbert - Seine River,49.810679,-97.0851715,Entire home/apt,76,1,1,2022-12-07,1,1,364,1,
6.84395E+17,Lovely 1-bedroom rental unit with free parking,431155439,Tristan,,Fort Rouge - East Fort Garry,49.87366,-97.14628,Entire home/apt,68,2,0,,,1,355,0,
6.84516E+17,Beautiful 2 bedroom home in trendy location,40117487,Ruta,,River Heights - Fort Garry,49.8642,-97.16027,Entire home/apt,97,3,7,2022-12-11,3.5,2,249,7,
6.84759E+17,Epic Design - 2 Bedroom Loft w/ King Bed + Parking,74203278,Roam,,Point Douglas,49.8973,-97.13744,Entire home/apt,126,2,11,2022-12-02,2.73,40,162,11,
6.85479E+17,★Cozy & Spacious 3BR Home w/ Yard in Crescentwood★,134777230,Julia,,Fort Rouge - East Fort Garry,49.86735,-97.15332,Entire home/apt,250,4,1,2022-08-17,0.25,18,152,1,
6.86118E+17,Close to University Basement Bedroom,412908402,Tian,,Waverley West,49.7962,-97.16168,Private room,58,1,2,2022-08-28,0.45,5,365,2,
6.86276E+17,Winnipeg,190173415,Daniell,,Elmwood - East Kildonan,49.9025938,-97.0911612,Entire home/apt,215,1,4,2022-12-04,1.58,1,361,4,
6.86983E+17,Corporate Stays | Stradbrook | Stunning Jr. 1BR,38459934,Corporate Stays,,Fort Rouge - East Fort Garry,49.88058,-97.13523,Entire home/apt,160,30,0,,,46,88,0,
6.87697E+17,Modern 2 bedroom home located by confusion corner,128307413,David,,Fort Rouge - East Fort Garry,49.87481,-97.14571,Entire home/apt,136,2,1,2022-10-19,0.51,3,180,1,
6.87723E+17,Modern 1 bedroom home located by Confusion Corner,128307413,David,,Fort Rouge - East Fort Garry,49.8742611,-97.1452711,Entire home/apt,97,2,3,2022-12-04,0.98,3,178,3,
6.8832E+17,Near Costco Guest Bedroom,208935634,Jintao,,Waverley West,49.8164,-97.20563,Private room,58,1,2,2022-10-16,0.6,4,365,2,
6.894E+17,New! Modern Home 5BR 3bath 4beds WiFI workspace,445827435,Fatima,,Mynarski,49.91859,-97.15969,Entire home/apt,199,2,10,2022-11-25,2.63,1,82,10,
6.89802E+17,Cheerful 2 bedroom home with onsite parking,404786703,Bambilyn,,Fort Rouge - East Fort Garry,49.86966,-97.15284,Entire home/apt,120,1,7,2022-10-21,1.75,3,322,7,
6.89867E+17,Lovely 4BR suite with parking on Grosvenor Ave,54783332,Alberto,,Fort Rouge - East Fort Garry,49.87086,-97.16011,Entire home/apt,117,4,2,2022-11-12,1.2,56,334,2,
6.90176E+17,Lovely 1 bedroom Condo with a home-office & pool.,96367686,Joshua,,Waverley West,49.8065,-97.17078,Entire home/apt,95,2,9,2022-12-11,2.62,1,88,9,
6.91161E+17,Lovely Contemporary 2 br home,474491836,Dimash,,Point Douglas,49.9040482,-97.1654855,Entire home/apt,128,2,3,2022-09-09,0.76,2,172,3,
6.92178E+17,Queen Bed with Parking in Bridgwater close to UofM,400279201,Hassan,,Waverley West,49.8014,-97.18492,Private room,67,1,10,2022-12-01,2.7,1,363,10,
6.93351E+17,"Cozy 3 BDRM, 1bath/Brand New Spa Hot tub",208357013,Sylvie,,Elmwood - East Kildonan,49.90762,-97.10421,Entire home/apt,297,2,0,,,3,352,0,
6.93459E+17,Cheerful 2 bedroom and  living room in a  basement,455544304,Suleiman,,Transcona,49.908001,-97.056321,Private room,85,1,1,2022-10-22,0.54,1,365,1,
6.935E+17,Home away from home,433639221,Karen,,Elmwood - East Kildonan,49.90659,-97.08436,Entire home/apt,123,2,2,2022-08-30,0.53,1,269,2,
6.9354E+17,Marlbrough,475016471,Kazi,,Daniel McIntyre,49.89434,-97.14277,Private room,97,3,0,,,1,365,0,
6.9358E+17,Beautiful 5 bedroom home centrally located,404786703,Bambilyn,,Fort Rouge - East Fort Garry,49.8686529,-97.1519161,Entire home/apt,300,1,9,2022-12-07,2.81,3,315,9,
6.93595E+17,Bridgwater Haven. 2 Queen beds.Private and clean,475028535,Femi,,Waverley West,49.78625,-97.2053,Entire home/apt,75,2,9,2022-12-14,2.39,1,355,9,
6.93831E+17,"Beautiful furnished guest rooms available
Hurry Up",464622639,Manik,,Waverley West,49.8064221,-97.1593556,Private room,75,1,0,,,1,365,0,
6.94012E+17,Lovely 1 Bed Loft,86138438,Dominique,,Mynarski,49.92287,-97.12395,Entire home/apt,85,7,0,,,15,170,0,
6.94961E+17,Contemporary 2 br Home - 2nd floor suite,474491836,Dimash,,Point Douglas,49.90361,-97.16496,Entire home/apt,128,2,2,2022-08-29,0.51,2,314,2,
6.95124E+17,Home of Comfort.Located in Bonavista,475377213,Adedoyin,,St. Vital,49.8200923,-97.0541672,Entire home/apt,95,1,7,2022-11-20,1.84,2,356,7,
6.95822E+17,Exclusive Basement Suite - close to U of Manitoba,475539386,Wole,,Waverley West,49.77865,-97.20756,Entire home/apt,65,2,12,2022-10-31,3.24,1,164,12,
6.95874E+17,(P.1) Updated & Stunning 2BD/1BTH in St.Boniface,365974118,Elyse,,St. Boniface,49.8934544,-97.1181636,Entire home/apt,86,3,4,2022-11-26,1.12,25,361,4,
6.95911E+17,(P.2) Updated & Beautiful BACH/1BTH in St.Boniface,365974118,Elyse,,St. Boniface,49.89311,-97.1192,Entire home/apt,75,2,4,2022-11-13,1.18,25,360,4,
6.95921E+17,Cheerful 1 bedroom near Casino station in Winnipeg,108753850,Safina,,Point Douglas,49.92802,-97.17473,Private room,30,2,1,2022-12-02,1,2,360,1,
6.95925E+17,(P.3) Updated & Welcoming BACH/1BTH in St.Boniface,365974118,Elyse,,St. Boniface,49.89424,-97.11761,Entire home/apt,73,3,2,2022-11-23,2,25,357,2,
6.96247E+17,Exclusive luxury 4-BR Villa w/ Pool & Table tennis,166125558,April,,Old Kildonan,49.9722,-97.17388,Entire home/apt,275,2,8,2022-12-03,2.79,3,82,8,
6.96591E+17,Comfort One Bedroom Suite. Located in Bonavista,475377213,Adedoyin,,St. Vital,49.8200923,-97.0541672,Private room,60,1,7,2022-12-04,1.76,2,356,7,
6.97765E+17,"* Lux 4000 Sq, 4BR+, LG GRP, Pool, Fam Friendly!",475930156,Amanda,,St. Boniface,49.84733,-97.08972,Entire home/apt,252,2,11,2022-12-14,3.2,1,278,11,
6.97902E+17,Cozy 6 BDRM House! w/ Indoor Fireplace + Patio!,74203278,Roam,,St. James,49.87825,-97.27544,Entire home/apt,244,6,2,2022-11-25,1.25,40,76,2,
7.01564E+17,(1) Fabulous 1 Bdr | Unreal Location| Close to DT (536),114498849,Nest Host,,Fort Rouge - East Fort Garry,49.85603,-97.14023,Entire home/apt,94,3,4,2022-10-25,1.28,82,0,4,
7.01602E+17,(105) Exchange District | 1 Bdr + Bonus Room |Character Condo + Patio(133),114498849,Nest Host,,Point Douglas,49.89806,-97.13449,Entire home/apt,83,2,5,2022-12-11,2.11,82,357,5,
7.02711E+17,Luxury two bedroom in a modern basement.,476932751,Helen,,Waverley West,49.7715,-97.18784,Private room,90,1,0,,,2,364,0,
7.03681E+17,Private quiet bedroom with personal TV & WiFi,391819018,Daniel,,Elmwood - East Kildonan,49.90297,-97.07622,Private room,45,1,12,2022-11-22,3.33,2,364,12,
7.03738E+17,Winnipeg luxurious bungalow at a perfect location,477141364,Stefan,,St. Vital,49.8502,-97.11948,Entire home/apt,170,2,11,2022-12-04,3.84,1,353,11,
7.04329E+17,"Elegant and Delightful 3 bed, 2 bath Townhouse",54783332,Alberto,,Waverley West,49.78353,-97.18764,Entire home/apt,140,4,0,,,56,19,0,
7.04441E+17,Art lovers Zen retreat,391110212,Angela,,Elmwood - East Kildonan,49.90732,-97.10193,Entire home/apt,93,1,17,2022-12-02,5.67,2,6,17,
7.04559E+17,Charming 3-bedroom character suite with sun porch,29714484,Lauren,,River Heights - Fort Garry,49.8722,-97.15866,Entire home/apt,108,1,0,,,1,349,0,
7.04951E+17,*Quiet Cozy Home | Large Yard | 3 min to Downtown*,477280658,Tegan,,St. Boniface,49.89642,-97.12628,Entire home/apt,98,2,6,2022-12-11,3.53,1,127,6,
7.05662E+17,(165) Rare 2 Bdr Find | Exchange District,114498849,Nest Host,,Point Douglas,49.8964,-97.13628,Entire home/apt,111,2,6,2022-12-04,1.94,82,362,6,
7.05662E+17,(761) Gorgeous 3 Bdr/2.5 bath | Parking (Gar),114498849,Nest Host,,Fort Rouge - East Fort Garry,49.86547,-97.1532,Entire home/apt,148,2,0,,,82,344,0,
7.05662E+17,(759) Elegant 3 Bdr/2.5 bath | Parking (Gar),114498849,Nest Host,,Fort Rouge - East Fort Garry,49.86589,-97.15303,Entire home/apt,149,2,0,,,82,319,0,
7.06835E+17,"Comfy private room, personal TV, Wifi and parking",391819018,Daniel,,Elmwood - East Kildonan,49.90277,-97.07635,Private room,45,1,10,2022-11-19,2.94,2,364,10,
7.0713E+17,Corporate Stays | LXTX | Stunning 1 Bedroom,38459934,Corporate Stays,,Charleswood - Tuxedo - Westwood,49.84454,-97.22698,Entire home/apt,170,30,0,,,46,69,0,
7.07186E+17,Corporate Stays | LXTX | Beautiful 1 Bedroom,38459934,Corporate Stays,,Charleswood - Tuxedo - Westwood,49.84597,-97.22581,Entire home/apt,170,30,0,,,46,72,0,
7.07264E+17,Corporate Stays | LXTX | Comfy 1 Bedroom,38459934,Corporate Stays,,Charleswood - Tuxedo - Westwood,49.8462,-97.22729,Entire home/apt,170,30,0,,,46,61,0,
7.07275E+17,Corporate Stays | LXTX | Cozy 1 Bedroom,38459934,Corporate Stays,,Charleswood - Tuxedo - Westwood,49.84628,-97.22571,Entire home/apt,170,30,0,,,46,40,0,
7.0738E+17,"Orange Blossom Door,  2 bedroom, 2 parking",66751493,Trish,,North Kildonan,49.95844,-97.09574,Entire home/apt,125,5,0,,,1,83,0,
7.08222E+17,Lovely 1 Bedroom + Office & Living Area + Parking,436255816,Francis,,Transcona,49.90769,-97.0511,Entire home/apt,60,1,19,2022-12-14,6.13,1,336,19,
